participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
5c6ca40347681300014741f0,color,3,top_right,2,No,Rectángulo amarillo,2023-05-11 05:35:39,Sí,México
5c6ca40347681300014741f0,color,2,bottom_left,3,Yes,Cuadrado rosa,2023-05-11 05:35:39,Sí,México
5c6ca40347681300014741f0,color,4,bottom_right,0,No,Cruz morada,2023-05-11 05:35:39,Sí,México
5c6ca40347681300014741f0,color,1,top_left,1,Yes,Cuadrado azul,2023-05-11 05:35:39,Sí,México
5c6ca40347681300014741f0,color,3,top_right,2,No,Rectángulo amarillo,2023-05-11 05:35:39,Sí,México
5c6ca40347681300014741f0,color,2,bottom_left,3,Yes,Cuadrado rosa,2023-05-11 05:35:39,Sí,México
613a886056265d62028d15d2,color,4,top_left,0,Yes,rombo,2023-05-11 05:35:39,Sí,México
613a886056265d62028d15d2,color,1,bottom_left,1,Yes,corazon,2023-05-11 05:35:39,Sí,México
613a886056265d62028d15d2,color,3,bottom_right,2,No,triangulo,2023-05-11 05:35:39,Sí,México
613a886056265d62028d15d2,color,2,top_right,3,No,rectangulo,2023-05-11 05:35:39,Sí,México
5ea90bb434d5e337e98c7edd,color,4,top_right,0,No,Rectángulo Naranja,2023-05-11 05:35:40,Sí,México
5ea90bb434d5e337e98c7edd,color,3,top_left,1,Yes,Estrella Rosa,2023-05-11 05:35:40,Sí,México
5ea90bb434d5e337e98c7edd,color,2,bottom_right,2,No,Circulo amarillo,2023-05-11 05:35:40,Sí,México
5ea90bb434d5e337e98c7edd,color,1,bottom_left,3,Yes,Corazón Morado,2023-05-11 05:35:40,Sí,México
614215e5a85111f66a9abbfc,color,4,bottom_left,0,Yes,Corazón rojo,2023-05-11 05:35:41,Sí,México
614215e5a85111f66a9abbfc,color,1,top_right,1,No,Sol cafe,2023-05-11 05:35:41,Sí,México
614215e5a85111f66a9abbfc,color,3,bottom_right,2,No,Triangulo amarillo,2023-05-11 05:35:41,Sí,México
614215e5a85111f66a9abbfc,color,2,top_left,3,Yes,Rectangulo rosa,2023-05-11 05:35:41,Sí,México
5ec78dfed068801ed6ca121c,color,3,top_left,0,Yes,Estrella,2023-05-11 05:35:41,Sí,México
5ec78dfed068801ed6ca121c,color,1,bottom_right,1,No,Triangulo,2023-05-11 05:35:41,Sí,México
5ec78dfed068801ed6ca121c,color,4,bottom_left,2,Yes,Corazon,2023-05-11 05:35:41,Sí,México
5ec78dfed068801ed6ca121c,color,2,top_right,3,No,Rectangulo,2023-05-11 05:35:41,Sí,México
5f8f2f23e9044215b665b901,color,2,top_left,0,Yes,Rectángulo color lila ,2023-05-11 05:35:42,Sí,México
5f8f2f23e9044215b665b901,color,4,bottom_right,1,No,Una cruz color morada,2023-05-11 05:35:42,Sí,México
5f8f2f23e9044215b665b901,color,1,bottom_left,2,Yes,Corazón morado,2023-05-11 05:35:42,Sí,México
5f8f2f23e9044215b665b901,color,3,top_right,3,No,Rectángulo color amarillo,2023-05-11 05:35:42,Sí,México
6107a61bb8c7ec465a529c11,color,2,bottom_left,0,Yes,cuadrado rosa,2023-05-11 05:35:46,Sí,México
6107a61bb8c7ec465a529c11,color,3,top_left,1,Yes,estrella rosa,2023-05-11 05:35:46,Sí,México
6107a61bb8c7ec465a529c11,color,4,top_right,2,No,rectangulo naranja,2023-05-11 05:35:46,Sí,México
6107a61bb8c7ec465a529c11,color,1,bottom_right,3,No,triangulo rosa,2023-05-11 05:35:46,Sí,México
61730836c84847f3d50025c3,color,3,top_left,0,Yes,Estrella fucsia,2023-05-11 05:35:53,Sí,México
61730836c84847f3d50025c3,color,2,bottom_right,1,No,Círculo amarillo,2023-05-11 05:35:53,Sí,México
61730836c84847f3d50025c3,color,4,bottom_left,2,Yes,Corazón rojo,2023-05-11 05:35:53,Sí,México
61730836c84847f3d50025c3,color,1,top_right,3,No,Sol Dorado,2023-05-11 05:35:53,Sí,México
613b8c9719c838f7c5e7297c,color,3,bottom_left,0,Yes,circulo gris,2023-05-11 05:35:55,Sí,México
613b8c9719c838f7c5e7297c,color,2,top_left,1,Yes,rectángulo rosa,2023-05-11 05:35:55,Sí,México
613b8c9719c838f7c5e7297c,color,1,bottom_right,2,No,triángulo rosa,2023-05-11 05:35:55,Sí,México
613b8c9719c838f7c5e7297c,color,4,top_right,3,No,rectángulo naranja,2023-05-11 05:35:55,Sí,México
6067f370472020b9dc5cf71b,color,4,top_left,0,Yes,rombo gris,2023-05-11 05:36:01,Sí,México
6067f370472020b9dc5cf71b,color,1,bottom_left,1,Yes,corazón violeta,2023-05-11 05:36:01,Sí,México
6067f370472020b9dc5cf71b,color,2,bottom_right,2,No,círculo amarillo,2023-05-11 05:36:01,Sí,México
6067f370472020b9dc5cf71b,color,3,top_right,3,No,rectángulo amarillo,2023-05-11 05:36:01,Sí,México
613ab37661a64d2faed80b90,color,1,bottom_left,0,Yes,Es la figura que tiene el color que resulta de la combinación de azul y rojo,2023-05-11 05:36:04,Sí,México
613ab37661a64d2faed80b90,color,3,bottom_right,1,No,Es la figura que tiene 3 lados puntiagudos ,2023-05-11 05:36:04,Sí,México
613ab37661a64d2faed80b90,color,2,top_left,2,Yes,Es un paralelogramo,2023-05-11 05:36:04,Sí,México
613ab37661a64d2faed80b90,color,4,top_right,3,No,Es una figura con cuatro lados,2023-05-11 05:36:04,Sí,México
56cfd0ddd691bb000697baef,color,2,top_right,0,No,rectangulo amarillo,2023-05-11 05:36:05,Sí,México
56cfd0ddd691bb000697baef,color,3,bottom_right,1,No,triangulo amarillo,2023-05-11 05:36:05,Sí,México
56cfd0ddd691bb000697baef,color,1,bottom_left,2,Yes,corazon purpura,2023-05-11 05:36:05,Sí,México
56cfd0ddd691bb000697baef,color,4,top_left,3,Yes,rombo gris,2023-05-11 05:36:05,Sí,México
5f503987fc18901a2c94c407,color,4,top_left,0,Yes,rombo,2023-05-11 05:36:07,Sí,México
5f503987fc18901a2c94c407,color,2,bottom_left,1,Yes,cuadrado,2023-05-11 05:36:07,Sí,México
5f503987fc18901a2c94c407,color,3,bottom_right,2,No,triángulo,2023-05-11 05:36:07,Sí,México
5f503987fc18901a2c94c407,color,1,top_right,3,No,sol,2023-05-11 05:36:07,Sí,México
5fd82e7fdcbcd817218cae7c,color,1,top_right,0,No,Sol cafe,2023-05-11 05:36:08,Sí,México
5fd82e7fdcbcd817218cae7c,color,2,bottom_left,1,Yes,Cuadrado rosa,2023-05-11 05:36:08,Sí,México
5fd82e7fdcbcd817218cae7c,color,3,top_left,2,Yes,Estrella rosa,2023-05-11 05:36:08,Sí,México
5fd82e7fdcbcd817218cae7c,color,4,bottom_right,3,No,Cruz morada,2023-05-11 05:36:08,Sí,México
6111624c12d30533fdfeb26d,color,3,bottom_right,0,No,triangulo,2023-05-11 05:36:09,Sí,México
6111624c12d30533fdfeb26d,color,2,top_left,1,Yes,rectangulo,2023-05-11 05:36:09,Sí,México
6111624c12d30533fdfeb26d,color,4,bottom_left,2,Yes,corazon,2023-05-11 05:36:09,Sí,México
6111624c12d30533fdfeb26d,color,1,top_right,3,No,sol,2023-05-11 05:36:09,Sí,México
613aa61e15f46c009b1de936,color,1,top_left,0,Yes,cuadrado color azul,2023-05-11 05:36:18,Sí,México
613aa61e15f46c009b1de936,color,4,bottom_right,1,No,cruz color morado,2023-05-11 05:36:18,Sí,México
613aa61e15f46c009b1de936,color,3,top_right,2,No,rectángulo color amarillo,2023-05-11 05:36:18,Sí,México
613aa61e15f46c009b1de936,color,2,bottom_left,3,Yes,cuadrado color rosado,2023-05-11 05:36:18,Sí,México
5f95155d7ae37e0009ed42ac,color,2,top_left,0,Yes,Rectangulo ,2023-05-11 05:36:27,Sí,México
5f95155d7ae37e0009ed42ac,color,3,bottom_left,1,Yes,Circulo,2023-05-11 05:36:27,Sí,México
5f95155d7ae37e0009ed42ac,color,1,top_right,2,No,Sol,2023-05-11 05:36:27,Sí,México
5f95155d7ae37e0009ed42ac,color,4,bottom_right,3,No,Cruz,2023-05-11 05:36:27,Sí,México
613b701e364fa985cac6c40b,color,2,bottom_right,0,No,circulo,2023-05-11 05:37:09,Sí,México
